DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,PERCENT_PLANT_IN_PLOT,CANOPY_DIA_1_CM,CANOPY_DIA_2_CM,PLANT_HT_CM,HT_TO_TALLEST_BUDSCAR_CM,MICROPLOT_ID,NUMBER_STEMS_IN_MICROPLOT,PERCENT_DEAD,GENUS
2013-06-27T00:00:00Z,WC,20,WC20,SAMO,100,10,5,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAMO,100,25,20,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,70,50,65,45,NA,NA,20,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,110,55,65,55,S,25,10,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,5,25,10,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,10,5,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,90,60,50,40,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,5,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,10,5,25,20,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,10,40,35,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,10,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,20,15,25,20,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,40,40,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,45,20,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,5,20,10,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,15,10,25,15,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,30,10,35,25,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,20,15,40,25,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,20,WC20,SAPL,100,20,15,30,20,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,BEXX,100,10,10,30,30,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,30,10,30,30,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,85,95,90,75,60,NA,NA,15,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,5,5,35,30,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,10,5,40,40,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,15,5,35,30,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,30,5,50,50,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,DAFR,100,35,20,70,70,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,21,WC21,SAGE,100,180,160,235,215,W,5,20,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAGE,75,65,25,100,85,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAGE,20,75,35,130,120,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAGE,100,20,10,20,15,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,100,45,80,75,W,5,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,35,15,50,40,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,10,5,55,50,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,50,35,20,75,60,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,25,5,45,40,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,15,15,25,15,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,50,20,75,70,S,3,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,10,50,25,55,50,S,1,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,20,20,20,15,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,30,25,15,45,35,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,15,10,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,90,65,70,60,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,35,15,40,30,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,25,5,50,45,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,25,5,50,45,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,40,10,60,50,E,1,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,20,5,40,35,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,45,20,55,45,E,4,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,15,5,45,35,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,15,10,55,45,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,100,65,40,55,40,NA,NA,15,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAMO,90,100,50,100,90,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAPL,50,50,20,105,100,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAPL,100,20,15,25,20,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,21,WC21,SAPL,100,30,15,35,15,E,3,20,willow
2013-06-26T00:00:00Z,WC,22,WC22,ALIN,60,240,200,375,360,NA,NA,15,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,ALIN,100,15,15,30,25,NA,NA,5,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,ALIN,100,80,65,235,220,NA,NA,15,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,ALIN,100,20,20,70,55,NA,NA,15,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,ALIN,100,105,90,190,75,NA,NA,115,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,RIIN,5,140,45,125,120,NA,NA,5,nonwillow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,20,490,465,470,455,W,3,15,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,5,275,160,285,260,N,1,25,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,100,15,15,20,15,NA,NA,5,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,100,95,60,145,145,NA,NA,0,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,100,20,15,90,85,NA,NA,5,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,100,20,10,30,25,NA,NA,5,willow
2013-06-26T00:00:00Z,WC,22,WC22,SAMO,100,15,10,20,15,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,60,55,60,60,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,100,95,60,60,NA,NA,0,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,90,125,50,65,60,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,50,40,55,50,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,70,85,55,65,60,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,90,55,50,65,60,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,60,25,55,50,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,10,60,40,50,45,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,35,5,30,25,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,5,90,65,65,60,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,30,5,55,30,NA,NA,25,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,20,5,45,40,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,45,35,50,45,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,60,35,55,50,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,45,25,50,40,NA,NA,10,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,70,55,50,45,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,DAFR,100,65,35,50,45,NA,NA,5,nonwillow
2013-06-27T00:00:00Z,WC,23,WC23,SAGE,100,40,35,40,25,S,2,15,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAGE,100,65,40,35,35,NA,NA,0,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAGE,100,25,25,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAGE,100,55,30,45,35,W,4,10,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,35,30,35,25,NA,NA,10,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,30,15,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,20,10,15,10,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,95,55,50,45,W,16,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,50,45,30,25,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,30,20,25,20,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,35,10,35,30,NA,NA,5,willow
2013-06-27T00:00:00Z,WC,23,WC23,SAMO,100,30,15,35,30,NA,NA,5,willow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,20,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,15,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,5,5,10,0,S,6,10,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,10,15,0,S,11,15,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,20,20,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,20,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,5,5,5,0,NA,NA,5,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,5,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,10,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,5,5,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,5,10,0,NA,NA,10,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,20,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,25,10,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,15,5,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,25,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,30,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,20,5,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,25,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,25,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,DAFR,100,10,5,10,0,NA,NA,10,nonwillow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,30,25,45,0,S,10,45,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,35,25,40,0,S,18,40,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,45,40,50,0,S,12,50,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,65,30,45,0,NA,NA,45,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,60,40,40,0,NA,NA,40,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,55,45,65,0,NA,NA,65,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAMO,100,60,50,55,0,NA,NA,55,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,2,100,50,70,0,W,2,70,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,25,120,100,55,0,W,3,55,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,100,40,20,25,0,NA,NA,25,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,100,100,70,50,0,NA,NA,50,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,100,110,85,45,0,NA,NA,45,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,100,95,60,50,0,NA,NA,50,willow
2013-07-16T00:00:00Z,WC,24,WC24,SAPL,100,60,50,65,0,E,7,65,willow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,25,20,25,0,W,9,25,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,15,10,15,0,W,6,15,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,15,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,30,15,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,5,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,35,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,20,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,25,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,40,40,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,15,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,35,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,5,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,5,5,15,0,N,1,15,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,25,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,20,15,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,DAFR,100,35,25,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,45,35,50,0,NA,NA,50,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,40,35,45,0,NA,NA,45,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,30,30,35,0,NA,NA,35,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,25,20,25,0,E,5,25,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,40,25,35,0,E,10,35,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,20,15,25,0,E,3,25,willow
2013-07-16T00:00:00Z,WC,25,WC25,SAMO,100,30,20,35,0,NA,NA,35,willow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,20,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,65,30,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,20,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,10,10,0,NA,NA,10,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,95,20,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,50,30,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,30,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,15,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,10,25,0,W,1,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,15,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,50,35,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,5,10,0,NA,NA,10,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,15,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,30,15,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,30,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,30,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,15,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,20,20,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,5,15,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,DAFR,100,10,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,25,45,35,25,0,S,5,25,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,25,10,15,0,S,6,15,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,60,25,25,0,S,12,25,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,30,30,25,0,S,6,25,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,15,5,20,0,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,20,20,20,0,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,35,10,20,0,NA,NA,20,willow
2013-07-16T00:00:00Z,WC,26,WC26,SABE,100,35,30,15,0,NA,NA,15,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAMO,100,30,25,40,0,W,14,40,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAMO,100,10,10,25,0,NA,NA,25,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAPL,100,30,30,45,0,E,15,45,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAPL,100,45,45,50,0,NA,NA,50,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAPL,60,30,15,35,0,NA,NA,35,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAPL,100,50,35,75,0,W,4,75,willow
2013-07-16T00:00:00Z,WC,26,WC26,SAPL,100,15,15,25,0,NA,NA,25,willow
2013-07-16T00:00:00Z,WC,27,WC27,NONE,0,0,0,0,0,NA,NA,0,willow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,10,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,30,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,40,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,35,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,10,10,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,15,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,15,10,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,45,40,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,20,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,40,20,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,25,15,40,0,NA,NA,40,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,35,15,40,0,NA,NA,40,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,15,5,15,0,NA,NA,15,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,35,35,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,5,5,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,5,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,15,20,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,50,25,40,0,NA,NA,40,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,45,20,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,10,10,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,35,30,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,20,40,0,NA,NA,40,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,25,25,40,0,NA,NA,40,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,30,25,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,25,25,35,0,NA,NA,35,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,20,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,10,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,15,10,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,10,5,25,0,NA,NA,25,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,5,5,20,0,NA,NA,20,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,DAFR,100,20,15,30,0,NA,NA,30,nonwillow
2013-07-16T00:00:00Z,WC,28,WC28,SABE,30,30,20,55,0,S,4,55,willow
2013-08-01T00:00:00Z,WC,29,WC29,NONE,0,0,0,0,0,NA,NA,0,willow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,15,10,45,0,NA,NA,45,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,10,10,40,0,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,20,15,30,0,NA,NA,30,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,40,35,40,0,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,10,10,40,0,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,65,30,80,0,NA,NA,80,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,95,45,40,55,0,NA,NA,55,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,10,15,15,0,NA,NA,15,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,55,10,30,0,NA,NA,30,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,10,10,55,0,NA,NA,55,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,50,15,65,0,NA,NA,65,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,45,20,45,0,NA,NA,45,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,BEOC,100,10,10,35,0,NA,NA,35,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,30,20,50,0,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,10,5,20,0,NA,NA,20,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,30,25,55,0,NA,NA,55,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,35,30,35,0,NA,NA,35,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,35,25,60,0,NA,NA,60,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,35,35,40,0,NA,NA,40,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,10,15,55,0,NA,NA,55,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,25,20,45,0,NA,NA,45,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,20,15,50,0,NA,NA,50,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,30,20,65,0,NA,NA,65,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,25,20,25,0,NA,NA,25,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,20,15,20,0,NA,NA,20,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,35,10,25,0,NA,NA,25,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,DAFR,100,15,10,10,0,NA,NA,10,nonwillow
2013-08-06T00:00:00Z,WC,30,WC30,SABE,100,10,10,35,0,N,1,35,willow
2013-08-06T00:00:00Z,WC,30,WC30,SABE,100,35,10,45,0,N,5,45,willow
